,index,Dataset,expID,dumpPath,N,Architecture,FeatureLevel,ROIType,Slices,Aggregation,Augmentations,FSel,NFeatures,Clf,Clf_Parameters,Accuracy,AUC,Specificity,Sensitivity,Time_Overall
458,839443,ISPY1,819429f8fda384b4bdc18170023c7b3e,/home/aydin/results/radPretrained/results/ISPY1_819429f8fda384b4bdc18170023c7b3e/a81e321e5732ced20df51820f9722c2b.dump,157,ResNet18,Mid,ROIcut,Max,Mean,None,Anova,4,NeuralNetwork,"{'layer_1': 16, 'layer_2': 4, 'layer_3': 64}",0.6496815286624203,0.7145936981757877,0.6716417910447761,0.7,1.0653724670410156
459,819742,ISPY1,ae764cf54795cc9b7f45a6d35a915f60,/home/aydin/results/radPretrained/results/ISPY1_ae764cf54795cc9b7f45a6d35a915f60/984de03f0841280f0692fadbd48427f7.dump,157,ResNet18,Top,ROI,All,Max,None,ET,4,NeuralNetwork,"{'layer_1': 16, 'layer_2': 64, 'layer_3': 16}",0.6114649681528662,0.6857379767827528,0.8059701492537313,0.5444444444444444,3.181290626525879
460,820318,ISPY1,545d80bb2c2ca099b4f4af2fc771a489,/home/aydin/results/radPretrained/results/ISPY1_545d80bb2c2ca099b4f4af2fc771a489/64a251a632939a6e09176321ece64afd.dump,157,ResNet18,Top,ROI,All,Mean,None,RF,8,NeuralNetwork,"{'layer_1': 64, 'layer_2': 16, 'layer_3': 4}",0.5732484076433121,0.6572139303482587,0.582089552238806,0.7,3.6179287433624268
461,817201,ISPY1,bdf78efc69c33ec6f5e18a210b9b2cb3,/home/aydin/results/radPretrained/results/ISPY1_bdf78efc69c33ec6f5e18a210b9b2cb3/fe92cf83147bdfaff1459444107d4194.dump,157,ResNet18,Top,ROI,Max,Mean,None,tScore,64,NeuralNetwork,"{'layer_1': 16, 'layer_2': 4, 'layer_3': 64}",0.6242038216560509,0.6756218905472636,0.7164179104477613,0.6222222222222222,1.3086779117584229
462,830586,ISPY1,242f14a84bd309fa4622c0e72d46f283,/home/aydin/results/radPretrained/results/ISPY1_242f14a84bd309fa4622c0e72d46f283/f0a34116b86fe369e6b01a760f8c5c2e.dump,157,ResNet18,Top,ROIchannel,All,Max,None,tScore,32,NeuralNetwork,"{'layer_1': 4, 'layer_2': 64, 'layer_3': 64}",0.6624203821656051,0.6985074626865673,0.7014925373134329,0.6666666666666666,1.9727025032043457
463,832615,ISPY1,cedac5da1d724a5c1379fe003117df21,/home/aydin/results/radPretrained/results/ISPY1_cedac5da1d724a5c1379fe003117df21/9039cd53d29af2055c4d20613c573dde.dump,157,ResNet18,Top,ROIchannel,All,Mean,None,RF,4,NeuralNetwork,"{'layer_1': 16, 'layer_2': 64, 'layer_3': 64}",0.6242038216560509,0.6749585406301825,0.7014925373134329,0.6,4.010362148284912
464,828365,ISPY1,4cefc6fdb8e95050d3494ff14b426144,/home/aydin/results/radPretrained/results/ISPY1_4cefc6fdb8e95050d3494ff14b426144/9abbcf4b116aa71918233f4314800615.dump,157,ResNet18,Top,ROIchannel,Max,Mean,None,LASSO,32,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 16}",0.6305732484076433,0.6902155887230513,0.7164179104477613,0.5666666666666667,1.0665202140808105
465,825732,ISPY1,8953067f1fcc4985b75df7941ab1423f,/home/aydin/results/radPretrained/results/ISPY1_8953067f1fcc4985b75df7941ab1423f/409152d49d15d952e84e8674bcffc1e6.dump,157,ResNet18,Top,ROIcut,All,Max,None,tScore,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 4}",0.6496815286624203,0.6824212271973465,0.6716417910447761,0.6555555555555556,1.6402060985565186
466,826031,ISPY1,3ead52c0c148cb81ee702b26c6f9bee7,/home/aydin/results/radPretrained/results/ISPY1_3ead52c0c148cb81ee702b26c6f9bee7/23a5cac9975249e3839d13c469df2a37.dump,157,ResNet18,Top,ROIcut,All,Mean,None,Anova,16,NeuralNetwork,"{'layer_1': 16, 'layer_2': 16, 'layer_3': 4}",0.6751592356687898,0.7835820895522388,0.7611940298507462,0.7555555555555555,1.2837786674499512
467,822397,ISPY1,fa9e7ec0884bfad67c900df4c8e91a31,/home/aydin/results/radPretrained/results/ISPY1_fa9e7ec0884bfad67c900df4c8e91a31/cb18199f8e84a376de043997b9da4b71.dump,157,ResNet18,Top,ROIcut,Max,Mean,None,Anova,8,RBFSVM,"{'C': 0.0625, 'gamma': 'auto'}",0.7006369426751592,0.7454394693200663,0.7014925373134329,0.7222222222222222,0.9768931865692139
468,871227,ISPY1,056d6b99e299b2f45152e80b598a6f59,/home/aydin/results/radPretrained/results/ISPY1_056d6b99e299b2f45152e80b598a6f59/129fb17f221529615055c32de56fc6ac.dump,157,ResNet50,Mid,ROI,All,Max,None,RF,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 4, 'layer_3': 16}",0.6178343949044586,0.6651741293532338,0.5970149253731343,0.7,4.067491292953491
469,872239,ISPY1,ad95069a771f9f80e0e277e20883916e,/home/aydin/results/radPretrained/results/ISPY1_ad95069a771f9f80e0e277e20883916e/758aa60a99faa7e902cc6b815c6a7c0f.dump,157,ResNet50,Mid,ROI,All,Mean,None,tScore,32,NeuralNetwork,"{'layer_1': 64, 'layer_2': 16, 'layer_3': 4}",0.4267515923566879,0.6407960199004976,0.5970149253731343,0.6222222222222222,3.374549388885498
470,869110,ISPY1,b26b6e45f9e222b4ceff0cee360b43f1,/home/aydin/results/radPretrained/results/ISPY1_b26b6e45f9e222b4ceff0cee360b43f1/54128ac98730155daf438a451f650672.dump,157,ResNet50,Mid,ROI,Max,Mean,None,Bhattacharyya,4,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 64}",0.6369426751592356,0.6929519071310116,0.7164179104477613,0.6333333333333333,1.5274498462677002
471,881010,ISPY1,b3e11c01dbf3e0655c22878c3511441b,/home/aydin/results/radPretrained/results/ISPY1_b3e11c01dbf3e0655c22878c3511441b/cbd3998580dd330a1bf7f1cd5e8e4269.dump,157,ResNet50,Mid,ROIchannel,All,Max,None,Anova,1,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 16}",0.6496815286624203,0.7558872305140961,0.7313432835820896,0.7111111111111111,1.4039649963378906
472,883116,ISPY1,2cd1ae2ac1a533560d2e4b34190cc301,/home/aydin/results/radPretrained/results/ISPY1_2cd1ae2ac1a533560d2e4b34190cc301/bcc17551b8cb1dbc5941071bbf87c53a.dump,157,ResNet50,Mid,ROIchannel,All,Mean,None,Bhattacharyya,4,NeuralNetwork,"{'layer_1': 64, 'layer_2': 4, 'layer_3': 16}",0.6369426751592356,0.690547263681592,0.5970149253731343,0.7333333333333333,2.5156636238098145
473,879074,ISPY1,de5a154749c83f7ed21208c968f13b1b,/home/aydin/results/radPretrained/results/ISPY1_de5a154749c83f7ed21208c968f13b1b/b030a6ad3ce25d0036c6c2fa6984d5d4.dump,157,ResNet50,Mid,ROIchannel,Max,Mean,None,LASSO,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 64}",0.6878980891719745,0.6915422885572139,0.6417910447761195,0.7555555555555555,1.764526128768921
474,875535,ISPY1,b478b9954aceeba999dcd09edcfe0bb1,/home/aydin/results/radPretrained/results/ISPY1_b478b9954aceeba999dcd09edcfe0bb1/a3a410315f25a95ed4db675b3b51f2d0.dump,157,ResNet50,Mid,ROIcut,All,Max,None,RF,64,NeuralNetwork,"{'layer_1': 16, 'layer_2': 4, 'layer_3': 64}",0.6496815286624203,0.6903814262023218,0.6417910447761195,0.6888888888888889,4.477108955383301
475,877259,ISPY1,8a5a46f0d3e211a9ceca632ee79c2f07,/home/aydin/results/radPretrained/results/ISPY1_8a5a46f0d3e211a9ceca632ee79c2f07/552ddd2f06c1d6bdf1faa866344723da.dump,157,ResNet50,Mid,ROIcut,All,Mean,None,Bhattacharyya,16,NeuralNetwork,"{'layer_1': 4, 'layer_2': 64, 'layer_3': 4}",0.6496815286624203,0.6901326699834164,0.7761194029850746,0.6,1.5674443244934082
476,874986,ISPY1,619ca5681bb5351e95a93d0df625d141,/home/aydin/results/radPretrained/results/ISPY1_619ca5681bb5351e95a93d0df625d141/0ed9ddf28b8a304fb1016236fffbc6e0.dump,157,ResNet50,Mid,ROIcut,Max,Mean,None,Bhattacharyya,32,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 64}",0.6305732484076433,0.6973466003316751,0.7014925373134329,0.6,1.9920036792755127
477,852995,ISPY1,1ffd86da6552711bd2f55d7d879da66b,/home/aydin/results/radPretrained/results/ISPY1_1ffd86da6552711bd2f55d7d879da66b/b605e7e2e063aa0539a0ae7581eb6ced.dump,157,ResNet50,Top,ROI,All,Max,None,Bhattacharyya,2,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 16}",0.43312101910828027,0.7142620232172471,0.7313432835820896,0.6777777777777778,2.562838315963745
478,855878,ISPY1,8c4496173af09d89039811f5ed92f371,/home/aydin/results/radPretrained/results/ISPY1_8c4496173af09d89039811f5ed92f371/484acc6951d7a02e734473bfd943abd8.dump,157,ResNet50,Top,ROI,All,Mean,None,RF,64,NeuralNetwork,"{'layer_1': 16, 'layer_2': 4, 'layer_3': 4}",0.42038216560509556,0.6071310116086236,0.6268656716417911,0.6,5.234712839126587
479,851783,ISPY1,f3d8d8b1e1e9153ccac6406aab117361,/home/aydin/results/radPretrained/results/ISPY1_f3d8d8b1e1e9153ccac6406aab117361/8c34c055d193f7042ed70d702b0968b9.dump,157,ResNet50,Top,ROI,Max,Mean,None,LASSO,2,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 16}",0.4267515923566879,0.6383084577114428,0.6865671641791045,0.6,3.5937421321868896
480,865194,ISPY1,76677c50b147d7dc0c32f6cf09f69ce9,/home/aydin/results/radPretrained/results/ISPY1_76677c50b147d7dc0c32f6cf09f69ce9/428e30ff54f7007214c34d4f1250174c.dump,157,ResNet50,Top,ROIchannel,All,Max,None,ET,8,NeuralNetwork,"{'layer_1': 64, 'layer_2': 16, 'layer_3': 16}",0.643312101910828,0.6734660033167497,0.6865671641791045,0.6444444444444445,3.583353042602539
481,867301,ISPY1,6c9f11fc4f51bcd7bbf9be90044081d1,/home/aydin/results/radPretrained/results/ISPY1_6c9f11fc4f51bcd7bbf9be90044081d1/9f54ce84e96c8b17957875facb13e594.dump,157,ResNet50,Top,ROIchannel,All,Mean,None,Bhattacharyya,64,LogisticRegression,{'C': 16.0},0.6624203821656051,0.7250414593698176,0.6119402985074627,0.7111111111111111,4.091924428939819
482,862537,ISPY1,689da96c8b87612e255ad448c8839141,/home/aydin/results/radPretrained/results/ISPY1_689da96c8b87612e255ad448c8839141/c4abba0a9d3c481f6a2268565570b02b.dump,157,ResNet50,Top,ROIchannel,Max,Mean,None,tScore,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 4, 'layer_3': 64}",0.554140127388535,0.617330016583748,0.5522388059701493,0.6777777777777778,6.417283296585083
483,859843,ISPY1,71de8b6a2dd4ba1593bcc0c8000e92c8,/home/aydin/results/radPretrained/results/ISPY1_71de8b6a2dd4ba1593bcc0c8000e92c8/24ea356aa357c356ff358ba6b53ad95a.dump,157,ResNet50,Top,ROIcut,All,Max,None,ET,16,NeuralNetwork,"{'layer_1': 4, 'layer_2': 4, 'layer_3': 4}",0.6560509554140127,0.7108623548922056,0.6567164179104478,0.7222222222222222,3.44901180267334
484,860648,ISPY1,99b494a376ea585500eaf4a6cd9aedfc,/home/aydin/results/radPretrained/results/ISPY1_99b494a376ea585500eaf4a6cd9aedfc/e5df9cbda386939f0fd0bbb6aedb8e31.dump,157,ResNet50,Top,ROIcut,All,Mean,None,Bhattacharyya,8,NeuralNetwork,"{'layer_1': 16, 'layer_2': 16, 'layer_3': 64}",0.6878980891719745,0.6961857379767827,0.6119402985074627,0.7222222222222222,4.214984655380249
485,857726,ISPY1,303ddb7f7859efb4504e0b88806d5e68,/home/aydin/results/radPretrained/results/ISPY1_303ddb7f7859efb4504e0b88806d5e68/9297ea9f061b1ce3212634e91c573de6.dump,157,ResNet50,Top,ROIcut,Max,Mean,None,LASSO,16,NeuralNetwork,"{'layer_1': 16, 'layer_2': 64, 'layer_3': 64}",0.6560509554140127,0.6446102819237147,0.582089552238806,0.7111111111111111,3.2742018699645996
486,904961,ISPY1,26bc774ab5d7388fd7829c3e0a1590eb,/home/aydin/results/radPretrained/results/ISPY1_26bc774ab5d7388fd7829c3e0a1590eb/a953652c977f3546f1cd339861d089ff.dump,157,VGG19,Mid,ROI,All,Max,None,tScore,2,NeuralNetwork,"{'layer_1': 16, 'layer_2': 64, 'layer_3': 4}",0.535031847133758,0.6640132669983415,0.7313432835820896,0.5777777777777777,1.9989163875579834
487,905766,ISPY1,cd88370855842a342baf6e30ebf6272c,/home/aydin/results/radPretrained/results/ISPY1_cd88370855842a342baf6e30ebf6272c/e2cf38a5da44af0331cbf27425c091c4.dump,157,VGG19,Mid,ROI,All,Mean,None,LASSO,32,RBFSVM,"{'C': 1.0, 'gamma': 'auto'}",0.6305732484076433,0.6746268656716418,0.5522388059701493,0.7444444444444445,0.922926664352417
488,901559,ISPY1,2a5992e681ac479f1f63593917f612d0,/home/aydin/results/radPretrained/results/ISPY1_2a5992e681ac479f1f63593917f612d0/1f38a58013757c97e071b42687b374e8.dump,157,VGG19,Mid,ROI,Max,Mean,None,LASSO,64,RBFSVM,"{'C': 4.0, 'gamma': 'auto'}",0.5987261146496815,0.6550580431177446,0.6119402985074627,0.6111111111111112,0.7385189533233643
489,915285,ISPY1,5c16a49b35d182f52e7093d2ccc3abf5,/home/aydin/results/radPretrained/results/ISPY1_5c16a49b35d182f52e7093d2ccc3abf5/9d2f4c5fea9e89d24792f285a88f901b.dump,157,VGG19,Mid,ROIchannel,All,Max,None,RF,1,NeuralNetwork,"{'layer_1': 64, 'layer_2': 4, 'layer_3': 16}",0.5732484076433121,0.6930348258706468,0.6417910447761195,0.7,3.8741986751556396
490,916740,ISPY1,b47776c4b5a20771dc20f696a09a1004,/home/aydin/results/radPretrained/results/ISPY1_b47776c4b5a20771dc20f696a09a1004/665c67db94d8ad13d3bf6ff80e0ce1d0.dump,157,VGG19,Mid,ROIchannel,All,Mean,None,Anova,16,NeuralNetwork,"{'layer_1': 16, 'layer_2': 16, 'layer_3': 16}",0.5477707006369427,0.6951907131011609,0.7462686567164178,0.7,1.0000762939453125
491,914566,ISPY1,65998c3a27a6ce71f1423e08b3cb8a5d,/home/aydin/results/radPretrained/results/ISPY1_65998c3a27a6ce71f1423e08b3cb8a5d/ea68fadab065408dde16b8f01855d03a.dump,157,VGG19,Mid,ROIchannel,Max,Mean,None,tScore,16,LogisticRegression,{'C': 64.0},0.6114649681528662,0.6573797678275289,0.6716417910447761,0.6444444444444445,1.3730616569519043
492,909101,ISPY1,ea79a36daf54087432d47ea43fdae92f,/home/aydin/results/radPretrained/results/ISPY1_ea79a36daf54087432d47ea43fdae92f/f251afb6229b225cdd58aee77d924d77.dump,157,VGG19,Mid,ROIcut,All,Max,None,Anova,32,LogisticRegression,{'C': 64.0},0.643312101910828,0.688391376451078,0.6567164179104478,0.6555555555555556,0.9553687572479248
493,911939,ISPY1,ad8ebe9fffd81bf3aa957427bf8e685c,/home/aydin/results/radPretrained/results/ISPY1_ad8ebe9fffd81bf3aa957427bf8e685c/b10225969cefa3fe3292ab52c4857031.dump,157,VGG19,Mid,ROIcut,All,Mean,None,LASSO,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 16, 'layer_3': 64}",0.643312101910828,0.7142620232172472,0.7761194029850746,0.6111111111111112,1.6845412254333496
494,907730,ISPY1,12071585458c23b64bc3b0bb3891eb2b,/home/aydin/results/radPretrained/results/ISPY1_12071585458c23b64bc3b0bb3891eb2b/d34330133c780760729a6e86d952b02e.dump,157,VGG19,Mid,ROIcut,Max,Mean,None,Anova,16,NeuralNetwork,"{'layer_1': 16, 'layer_2': 4, 'layer_3': 4}",0.5732484076433121,0.6977611940298507,0.7014925373134329,0.6555555555555556,1.3017809391021729
495,888263,ISPY1,27b8d7ba0a233f7215fcf9bb37f45748,/home/aydin/results/radPretrained/results/ISPY1_27b8d7ba0a233f7215fcf9bb37f45748/7994ca0a90d320f61cc4feaaddf1464c.dump,157,VGG19,Top,ROI,All,Max,None,LASSO,32,NeuralNetwork,"{'layer_1': 64, 'layer_2': 16, 'layer_3': 16}",0.5987261146496815,0.6316749585406302,0.6119402985074627,0.6,1.4230327606201172
496,888717,ISPY1,3196742c8dd44f7ea9624aca002ff422,/home/aydin/results/radPretrained/results/ISPY1_3196742c8dd44f7ea9624aca002ff422/2a0896a6ec45add1a255f97b20344542.dump,157,VGG19,Top,ROI,All,Mean,None,LASSO,64,NeuralNetwork,"{'layer_1': 4, 'layer_2': 64, 'layer_3': 64}",0.6687898089171974,0.6585406301824213,0.5671641791044777,0.7333333333333333,1.64064359664917
497,885457,ISPY1,e9ade327fc138209c235703dec747c84,/home/aydin/results/radPretrained/results/ISPY1_e9ade327fc138209c235703dec747c84/76e81815a14a0bf344e6a0d6d79fad0c.dump,157,VGG19,Top,ROI,Max,Mean,None,Bhattacharyya,32,NeuralNetwork,"{'layer_1': 16, 'layer_2': 4, 'layer_3': 4}",0.5923566878980892,0.61575456053068,0.6865671641791045,0.5555555555555556,1.5773084163665771
498,899052,ISPY1,8240840186d18e8b8a0a4268d27a1b72,/home/aydin/results/radPretrained/results/ISPY1_8240840186d18e8b8a0a4268d27a1b72/2d9b2f6aa661db7ed4af1fb5b284f3d8.dump,157,VGG19,Top,ROIchannel,All,Max,None,Anova,16,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 16}",0.6242038216560509,0.6932006633499171,0.5970149253731343,0.7444444444444445,1.2585818767547607
499,900225,ISPY1,bd368be087e026b24860fefa6f138d68,/home/aydin/results/radPretrained/results/ISPY1_bd368be087e026b24860fefa6f138d68/c38a66eb02e7266235e5c8c8b300fe85.dump,157,VGG19,Top,ROIchannel,All,Mean,None,Anova,16,NeuralNetwork,"{'layer_1': 16, 'layer_2': 4, 'layer_3': 16}",0.5159235668789809,0.6711442786069651,0.582089552238806,0.7333333333333333,1.0083286762237549
500,897423,ISPY1,acf58a07ff680ed41efe87cad33ce290,/home/aydin/results/radPretrained/results/ISPY1_acf58a07ff680ed41efe87cad33ce290/6c12522534f5170a1da911611ccdba82.dump,157,VGG19,Top,ROIchannel,Max,Mean,None,tScore,32,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 64}",0.6050955414012739,0.6485074626865671,0.6567164179104478,0.6,1.5465490818023682
501,892821,ISPY1,e1d4ab57cbc6f71f6c0c46c8a63f207b,/home/aydin/results/radPretrained/results/ISPY1_e1d4ab57cbc6f71f6c0c46c8a63f207b/41167c200f241e1283bc8170d449a6bd.dump,157,VGG19,Top,ROIcut,All,Max,None,tScore,32,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 16}",0.5732484076433121,0.6694859038142621,0.7761194029850746,0.5222222222222223,1.9844584465026855
502,894242,ISPY1,f7bdca547fc53b293d4de4008c23e7be,/home/aydin/results/radPretrained/results/ISPY1_f7bdca547fc53b293d4de4008c23e7be/9b9fcfc2a9f00b439e769181da5d3577.dump,157,VGG19,Top,ROIcut,All,Mean,None,Bhattacharyya,2,NeuralNetwork,"{'layer_1': 4, 'layer_2': 64, 'layer_3': 4}",0.5732484076433121,0.6837479270315091,0.6268656716417911,0.6777777777777778,1.1671202182769775
503,890832,ISPY1,0efb32f0e64652304baf42cf6a559213,/home/aydin/results/radPretrained/results/ISPY1_0efb32f0e64652304baf42cf6a559213/83f3b9e92f6831cb6f2dde63d898a755.dump,157,VGG19,Top,ROIcut,Max,Mean,None,Anova,64,NeuralNetwork,"{'layer_1': 16, 'layer_2': 64, 'layer_3': 4}",0.6496815286624203,0.7086235489220564,0.7164179104477613,0.6555555555555556,0.9175236225128174
504,1074614,Lipo,907349063a649702578a23baca48a332,/home/aydin/results/radPretrained/results/Lipo_907349063a649702578a23baca48a332/9e15c69ebe4e19b278b0a5bb787c40a4.dump,113,DenseNet169,Mid,ROI,All,Max,None,Bhattacharyya,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 4, 'layer_3': 4}",0.7079646017699115,0.8068609022556391,0.7719298245614035,0.6964285714285714,1.446836233139038
505,1075827,Lipo,58b50a2427c42cb52ffd797d4d056f45,/home/aydin/results/radPretrained/results/Lipo_58b50a2427c42cb52ffd797d4d056f45/2a0896a6ec45add1a255f97b20344542.dump,113,DenseNet169,Mid,ROI,All,Mean,None,LASSO,64,NeuralNetwork,"{'layer_1': 4, 'layer_2': 64, 'layer_3': 64}",0.7079646017699115,0.762687969924812,0.6842105263157895,0.75,1.4736602306365967
506,1073348,Lipo,01815e9a7a486257b08746be50bc0dac,/home/aydin/results/radPretrained/results/Lipo_01815e9a7a486257b08746be50bc0dac/9f43809ad773c5cec5c09cf071e3349e.dump,113,DenseNet169,Mid,ROI,Max,Mean,None,Anova,32,NeuralNetwork,"{'layer_1': 64, 'layer_2': 16, 'layer_3': 4}",0.504424778761062,0.7783521303258145,0.8421052631578947,0.6607142857142857,1.103440761566162
507,1085247,Lipo,d94d9e75eba45775de7cf65aae523137,/home/aydin/results/radPretrained/results/Lipo_d94d9e75eba45775de7cf65aae523137/59cab3ea09fb93b31da3c488dee9d283.dump,113,DenseNet169,Mid,ROIchannel,All,Max,None,Bhattacharyya,64,LogisticRegression,{'C': 0.0625},0.7168141592920354,0.8088972431077694,0.6842105263157895,0.875,1.1294829845428467
508,1087835,Lipo,e9694abd2f6e0d2706b0ba1f435b4f81,/home/aydin/results/radPretrained/results/Lipo_e9694abd2f6e0d2706b0ba1f435b4f81/1b41b25c449909d8932fa4f1a45df1b3.dump,113,DenseNet169,Mid,ROIchannel,All,Mean,None,ET,16,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 16}",0.7256637168141593,0.7941729323308271,0.736842105263158,0.7321428571428571,2.575512409210205
509,1084706,Lipo,a117d3d31c513eb1dd81cdd818fd1ba6,/home/aydin/results/radPretrained/results/Lipo_a117d3d31c513eb1dd81cdd818fd1ba6/8419c8adb5556ffb4feba1f4e08bd296.dump,113,DenseNet169,Mid,ROIchannel,Max,Mean,None,Bhattacharyya,1,RBFSVM,"{'C': 64.0, 'gamma': 'auto'}",0.7168141592920354,0.75,0.7719298245614035,0.6785714285714286,1.397874355316162
510,1079758,Lipo,f20e14daad5c2dacccd2dd667f7e0b6e,/home/aydin/results/radPretrained/results/Lipo_f20e14daad5c2dacccd2dd667f7e0b6e/fed622209e792f7bcf94293037dbf01d.dump,113,DenseNet169,Mid,ROIcut,All,Max,None,ET,64,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 16}",0.5486725663716814,0.7396616541353385,0.736842105263158,0.7321428571428571,3.212981700897217
511,1082784,Lipo,a3fc92a03c705520ef69b9ce459d55e1,/home/aydin/results/radPretrained/results/Lipo_a3fc92a03c705520ef69b9ce459d55e1/0c44590821595cde584613a5d7bd4be6.dump,113,DenseNet169,Mid,ROIcut,All,Mean,None,RF,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 4}",0.6371681415929203,0.6713659147869674,0.7017543859649122,0.5892857142857143,3.087268114089966
512,1078813,Lipo,d6bde0566565da4af8c060fc168841df,/home/aydin/results/radPretrained/results/Lipo_d6bde0566565da4af8c060fc168841df/14106d95075c4c8eba4642587f3ae716.dump,113,DenseNet169,Mid,ROIcut,Max,Mean,None,Anova,32,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 16}",0.49557522123893805,0.6953320802005013,0.6842105263157895,0.6785714285714286,1.1140427589416504
513,1058031,Lipo,aa8f70ff7b8c4139ffbe5cdf07498bd6,/home/aydin/results/radPretrained/results/Lipo_aa8f70ff7b8c4139ffbe5cdf07498bd6/5b64243f812925b4de069976cde05e07.dump,113,DenseNet169,Top,ROI,All,Max,None,Bhattacharyya,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 4}",0.7610619469026548,0.8439849624060151,0.7894736842105263,0.7678571428571429,3.6396493911743164
514,1059300,Lipo,76b2b8e675d2d8ea29650c13b66fc141,/home/aydin/results/radPretrained/results/Lipo_76b2b8e675d2d8ea29650c13b66fc141/d62211fecf93f2626ba036192bba9a9e.dump,113,DenseNet169,Top,ROI,All,Mean,None,RF,64,NeuralNetwork,"{'layer_1': 4, 'layer_2': 64, 'layer_3': 64}",0.6991150442477876,0.7380952380952381,0.7017543859649122,0.6964285714285714,3.619155168533325
515,1055313,Lipo,bec2b30801247c5ab29ba4f6d9e96342,/home/aydin/results/radPretrained/results/Lipo_bec2b30801247c5ab29ba4f6d9e96342/de323970e2024a503628085d377ac94f.dump,113,DenseNet169,Top,ROI,Max,Mean,None,LASSO,32,RandomForest,{'n_estimators': 125},0.7079646017699115,0.7630012531328321,0.7192982456140351,0.7321428571428571,4.479626655578613
516,1068597,Lipo,d3c200602d2c7154f046f267cdd941e7,/home/aydin/results/radPretrained/results/Lipo_d3c200602d2c7154f046f267cdd941e7/cc6ab1b5fcf9b97591e2149e58c1349e.dump,113,DenseNet169,Top,ROIchannel,All,Max,None,Bhattacharyya,64,RandomForest,{'n_estimators': 250},0.7787610619469026,0.8413220551378446,0.7894736842105263,0.7678571428571429,4.7655029296875
517,1070156,Lipo,335c1dc754b2c23b73b85d8ee56ba385,/home/aydin/results/radPretrained/results/Lipo_335c1dc754b2c23b73b85d8ee56ba385/775a45f9a68f5c170ce139fd30d480b4.dump,113,DenseNet169,Top,ROIchannel,All,Mean,None,Bhattacharyya,2,NeuralNetwork,"{'layer_1': 64, 'layer_2': 4, 'layer_3': 16}",0.6902654867256637,0.8020050125313283,0.8421052631578947,0.6607142857142857,2.101170539855957
